0.2148578360235073;0.8172310545927555;0.31824110183890075;0.0860218143569233
0.5398435654191833;0.784359850290018;0.3448967546212922;0.3106974957522922
0.4592484874817103;0.634772693273825;0.904255768664702;0.6830353443380739
0.48457168922992244;0.18791843032749025;0.8366160831597569;0.5275341146777631
0.6228181926934763;1.0061129482987157;0.05778326862481372;0.11050893882536564
0.7324998829307982;0.8652966839709896;0.29009488944692724;0.5443341558384088
0.8092640202568309;0.1986851103839588;0.3164649502575802;0.34791932919076474
0.17873906901623146;0.6285156026462247;0.6877292059021497;0.18464522755596646
0.5285411998170747;0.622200567084552;0.8275168738150293;0.8835382551227775
0.7435754736958645;0.6056490181360781;0.6923708804739962;0.7017631616368343
0.20745979134082035;0.7693498281373294;0.15682815254669555;0.46173730900545806
0.7773202309755539;0.6476004988207684;0.6931379545748522;0.5496009876622588
0.6867307172198177;0.7126705593017758;0.03250422758167901;0.44120700623398096
0.9155677267829588;0.26764553859717033;0.49725985327830435;0.4321086423327907
0.8209504773161639;0.05706049911355104;0.4350271461344702;0.2529749899461773
0.8810531434636615;0.3930989079521497;0.6405590111340198;0.5688991763600147
0.44538749084838836;1.0454725596909764;0.9725138277251928;0.7493782952377902
0.08014876855012916;0.5528994254229088;0.08197226626135351;0.22357615110960236
0.7713385263440775;0.22169511967284328;0.6727767330058385;0.0970855485200588
0.4477182376320968;0.944613934193289;0.3449210425803799;0.9091950224638552
0.19393316348503484;0.9037529429506614;0.6694968236349057;0.8837712355308506
0.6139094157570618;0.26842278635249195;0.2099266617112949;0.2045305497784793
0.7081195435474781;0.9527015955483581;0.14777619356065197;0.6417463779724683
0.7600561866282559;0.8293940594818515;0.7382778109066547;0.7049078753494443
0.21645638910353138;0.03899439619812934;0.03426592555186253;0.6811685034069394
0.404226226756528;0.9475238529158562;0.11943265297446372;0.520967750001709
0.1187998764577398;0.38103651986793535;0.11134459887685068;0.27316528556968367
0.41918441215625;0.946537679801666;0.5150801061209548;0.4837932045237906
0.35046344345802394;0.13947907409297267;0.21565775717973903;0.39930027154112474
0.1810898897553764;0.661811673667705;0.9429410764360904;0.15841523796653081
0.3943551699885062;0.645678012717642;0.04114171493684249;1.0105692133713537
